sample_id,rho
4804,0.8686246
4805,0.788477
4806,0.9194317
4807,0.6533774
4808,0.7593915
4809,0.6454701
4810,0.61808765
4811,0.9324739
4812,0.71084607
4813,0.9464392
4814,0.88765144
4815,0.6240767
4816,0.7276626
4817,0.72051007
4818,0.62483484
4819,0.8946038
4820,0.94127274
4821,0.7558098
4822,0.64564085
4823,0.66039944
4824,0.9483263
4825,0.6373753
4826,0.6388173
4827,0.61809963
4828,0.8257864
4829,0.61110646
4830,0.8112606
4831,0.8657305
4832,0.9489886
4833,0.67522866
4834,0.68185174
4835,0.92049855
4836,0.88495946
4837,0.9391728
4838,0.8810474
4839,0.6252008
4840,0.64488745
4841,0.6456386
4842,0.75197273
4843,0.72455436
4844,0.6544239
4845,0.6397835
4846,0.807722
4847,0.77248347
4848,0.8858219
4849,0.83034736
4850,0.85461843
4851,0.8665714
4852,0.86397
4853,0.8168073
4854,0.6174946
4855,0.65196985
4856,0.7402735
4857,0.725986
4858,0.6341142
4859,0.87987214
4860,0.67825806
4861,0.6011008
4862,0.8123417
4863,0.69574076
4864,0.91918135
4865,0.8553485
4866,0.9177854
4867,0.763743
4868,0.84075433
4869,0.79352313
4870,0.9108113
4871,0.87529707
4872,0.68098164
4873,0.6536727
4874,0.92046505
4875,0.9391998
4876,0.8425511
4877,0.6159168
4878,0.6075983
4879,0.94683754
4880,0.739696
4881,0.87137616
4882,0.6978057
4883,0.8083541
4884,0.91381186
4885,0.88487345
4886,0.6755231
4887,0.65217954
4888,0.84430313
4889,0.80325705
4890,0.8584622
4891,0.7969762
4892,0.9179247
4893,0.6143553
4894,0.85484946
4895,0.80137414
4896,0.74164
4897,0.68789005
4898,0.87229306
4899,0.7525547
4900,0.8861845
4901,0.6502858
4902,0.78925985
4903,0.8818491
4904,0.7896967
4905,0.73278266
4906,0.8230742
4907,0.75385654
4908,0.8315952
4909,0.65282017
4910,0.8180584
4911,0.83678186
4912,0.6032355
4913,0.88853705
4914,0.67717826
4915,0.7874162
4916,0.72347033
4917,0.69840246
4918,0.9404801
4919,0.8738104
4920,0.9122092
4921,0.7853756
4922,0.6513938
4923,0.87814903
4924,0.8100022
4925,0.63557273
4926,0.80666906
4927,0.7640498
4928,0.66826046
4929,0.94610983
4930,0.8985982
4931,0.9333816
4932,0.7802973
4933,0.617749
4934,0.8625154
4935,0.69586873
4936,0.8937593
4937,0.89401776
4938,0.68923855
4939,0.8157663
4940,0.8790553
4941,0.8356993
4942,0.9155225
4943,0.6874662
4944,0.8113671
4945,0.80825895
4946,0.9132411
4947,0.76104194
4948,0.6678139
4949,0.8177365
4950,0.68882394
4951,0.7733798
4952,0.78007954
4953,0.75744843
4954,0.6294932
4955,0.7348837
4956,0.88972825
4957,0.7929085
4958,0.8361736
4959,0.7089404
4960,0.6830769
4961,0.92463726
4962,0.6386936
4963,0.89456147
4964,0.63191617
4965,0.68909043
4966,0.7210537
4967,0.8904349
4968,0.79081887
4969,0.84745955
4970,0.94967145
4971,0.8905801
4972,0.6258832
4973,0.8041703
4974,0.799293
4975,0.9007156
4976,0.7550017
4977,0.72185206
4978,0.74737895
4979,0.8186616
4980,0.9221162
4981,0.910134
4982,0.87515056
4983,0.8721091
4984,0.78619707
4985,0.8735919
4986,0.83486015
4987,0.8717574
4988,0.6968942
4989,0.77148736
4990,0.6423384
4991,0.6288349
4992,0.81301093
4993,0.9475578
4994,0.90738165
4995,0.76864266
4996,0.77877235
4997,0.76258296
4998,0.94880235
4999,0.7540904
5000,0.89069307
5001,0.70010436
5002,0.92262083
5003,0.7813044
5004,0.64295006
5005,0.9497576
5006,0.749855
5007,0.88483554
5008,0.6520826
5009,0.63170606
5010,0.8485271
5011,0.8988061
5012,0.8250579
5013,0.8612895
5014,0.77774334
5015,0.7578752
5016,0.758136
5017,0.7503282
5018,0.93848604
5019,0.8891666
5020,0.7427001
5021,0.9058894
5022,0.6000612
5023,0.66591275
5024,0.6760775
5025,0.8944506
5026,0.67579514
5027,0.77814484
5028,0.8217405
5029,0.8940794
5030,0.6165266
5031,0.7854742
5032,0.76127285
5033,0.6229382
5034,0.88934624
5035,0.7751074
5036,0.6289499
5037,0.73373973
5038,0.77967215
5039,0.8187895
5040,0.6364036
5041,0.86953294
5042,0.91099334
5043,0.8303563
5044,0.9096907
5045,0.6455813
5046,0.73642313
5047,0.83692896
5048,0.88687384
5049,0.8525074
5050,0.71760374
5051,0.7772002
5052,0.8851225
5053,0.7720008
5054,0.76818633
5055,0.7766686
5056,0.66720283
5057,0.7993453
5058,0.70189667
5059,0.61674637
5060,0.82270163
5061,0.9352492
5062,0.90513724
5063,0.9375535
5064,0.93763316
5065,0.7814955
5066,0.72030973
5067,0.81353223
5068,0.9322078
5069,0.78470486
5070,0.8095718
5071,0.6855645
5072,0.8661997
5073,0.8995037
5074,0.7761731
5075,0.9493509
5076,0.9205954
5077,0.8682843
5078,0.7547466
5079,0.88154507
5080,0.8024385
5081,0.7142173
5082,0.8315149
5083,0.89455265
5084,0.6292394
5085,0.7696759
5086,0.9333027
5087,0.72170234
5088,0.64264745
5089,0.79387295
5090,0.8542357
5091,0.9429055
5092,0.60862666
5093,0.74603933
5094,0.7597163
5095,0.6894407
5096,0.7091466
5097,0.9313131
5098,0.9262044
5099,0.7576647
5100,0.6685857
5101,0.8098676
5102,0.6310943
5103,0.9474373
5104,0.77568907
5105,0.8857354
5106,0.8228632
5107,0.75226533
5108,0.89025116
5109,0.6568908
5110,0.9443723
5111,0.70833385
5112,0.70758545
5113,0.8293079
5114,0.71695405
5115,0.6711378
5116,0.7183923
5117,0.65991825
5118,0.89187825
5119,0.7685222
5120,0.68558854
5121,0.9278047
5122,0.8514401
5123,0.7355289
5124,0.7530272
5125,0.7488684
5126,0.8507277
5127,0.8958737
5128,0.7421439
5129,0.64964986
5130,0.62276727
5131,0.66904867
5132,0.8683925
5133,0.6522277
5134,0.77571845
5135,0.8697494
5136,0.7007292
5137,0.86349857
5138,0.6682377
5139,0.7091813
5140,0.7593384
5141,0.7420281
5142,0.7654503
5143,0.67489433
5144,0.91848284
5145,0.87530744
5146,0.7171455
5147,0.75118
5148,0.6551991
5149,0.7650278
5150,0.77597255
5151,0.69312686
5152,0.81187403
5153,0.8318482
5154,0.75989664
5155,0.7788396
5156,0.87430155
5157,0.6449514
5158,0.84520125
5159,0.8242398
5160,0.7368852
5161,0.89041525
5162,0.63544726
5163,0.6084673
5164,0.7472688
5165,0.6492841
5166,0.85450643
5167,0.92830575
5168,0.6831894
5169,0.6865982
5170,0.6672332
5171,0.87891257
5172,0.8569818
5173,0.81274825
5174,0.83046925
5175,0.60091645
5176,0.7633476
5177,0.8721556
5178,0.6874529
5179,0.79165816
5180,0.70336795
5181,0.85029316
5182,0.8622127
5183,0.7904288
5184,0.8810726
5185,0.7023263
5186,0.8983388
5187,0.8537562
5188,0.8810123
5189,0.6705316
5190,0.751479
5191,0.81160337
5192,0.6593652
5193,0.6315887
5194,0.87369335
5195,0.81138307
5196,0.7056533
5197,0.7952796
5198,0.948607
5199,0.6425981
5200,0.6106169
5201,0.89773136
5202,0.90841454
5203,0.9253625
5204,0.91505826
5205,0.9043569
5206,0.9339181
5207,0.76175636
5208,0.83790654
5209,0.8234621
5210,0.85554636
5211,0.6000568
5212,0.88731074
5213,0.8234047
5214,0.6563028
5215,0.65146106
5216,0.6938557
5217,0.6900318
5218,0.8698111
5219,0.8930808
5220,0.7676021
5221,0.6713558
5222,0.9475363
5223,0.6145163
5224,0.91045356
5225,0.6843922
5226,0.74300104
5227,0.9267417
5228,0.711433
5229,0.8520974
5230,0.6525527
5231,0.71546334
5232,0.75878954
5233,0.92167276
5234,0.7209084
5235,0.9240117
5236,0.8480061
5237,0.9473135
5238,0.69271386
5239,0.7449645
5240,0.7016609
5241,0.78963727
5242,0.90987253
5243,0.881449
5244,0.87191755
5245,0.8666749
5246,0.8100923
5247,0.91253316
5248,0.9368309
5249,0.67100704
5250,0.79541504
5251,0.6584891
5252,0.90158576
5253,0.92928386
5254,0.77158874
5255,0.9105665
5256,0.8490666
5257,0.87234133
5258,0.83575314
5259,0.6272296
5260,0.7021849
5261,0.61106193
5262,0.62166387
5263,0.8455438
5264,0.78644145
5265,0.6085058
5266,0.8751531
5267,0.77438504
5268,0.64792824
5269,0.6377804
5270,0.7353157
5271,0.7988988
5272,0.63391167
5273,0.8065883
5274,0.7765089
5275,0.73788047
5276,0.8305032
5277,0.78133655
5278,0.6895473
5279,0.7214227
5280,0.6387521
5281,0.655726
5282,0.6137825
5283,0.9402794
5284,0.86355925
5285,0.8792481
5286,0.90159714
5287,0.6173518
5288,0.89722914
5289,0.7596186
5290,0.84977853
5291,0.77461344
5292,0.74409014
5293,0.71666235
5294,0.69555694
5295,0.8161241
5296,0.86712325
5297,0.6114322
5298,0.80601734
5299,0.60391194
5300,0.7858706
5301,0.71070707
5302,0.7078739
5303,0.7374886
5304,0.8185415
5305,0.8715193
5306,0.9139731
5307,0.84633964
5308,0.6162929
5309,0.85448474
5310,0.8224394
5311,0.66564596
5312,0.7932951
5313,0.8935725
5314,0.7402187
5315,0.793903
5316,0.8952172
5317,0.88296604
5318,0.8082568
5319,0.8730081
5320,0.76127404
5321,0.91864765
5322,0.7463346
5323,0.8778233
5324,0.9284211
5325,0.6830301
5326,0.8632604
5327,0.6169143
5328,0.7707475
5329,0.6632215
5330,0.93237686
5331,0.7473534
5332,0.9125195
5333,0.88282037
5334,0.73491746
5335,0.79355985
5336,0.6317751
5337,0.7873732
5338,0.926367
5339,0.8569085
5340,0.90238535
5341,0.91295975
5342,0.93811816
5343,0.72428936
5344,0.6297641
5345,0.67088634
5346,0.68848175
5347,0.61969924
5348,0.690206
5349,0.82453835
5350,0.64442974
5351,0.76441425
5352,0.6284681
5353,0.7245548
5354,0.6339674
5355,0.87220097
5356,0.62778634
5357,0.85822964
5358,0.87943953
5359,0.8021565
5360,0.68594784
5361,0.65164965
5362,0.88212514
5363,0.67921656
5364,0.8090968
5365,0.72320455
5366,0.6971657
5367,0.60479313
5368,0.7114794
5369,0.72994906
5370,0.6553733
5371,0.83707875
5372,0.8197732
5373,0.88464326
5374,0.8127957
5375,0.70440614
5376,0.62793773
5377,0.75100774
5378,0.80091
5379,0.85162115
5380,0.9045397
5381,0.83592415
5382,0.79802996
5383,0.87294275
5384,0.6247778
5385,0.683489
5386,0.82848954
5387,0.8484422
5388,0.78625035
5389,0.94188875
5390,0.636072
5391,0.6699498
5392,0.9327017
5393,0.6593908
5394,0.72047
5395,0.8413191
5396,0.8620003
5397,0.7013416
5398,0.8774782
5399,0.851855
5400,0.8994471
5401,0.8992536
5402,0.84293777
5403,0.6163457
5404,0.75186396
5405,0.6819789
5406,0.661845
5407,0.7198801
5408,0.8464109
5409,0.6774888
5410,0.6076078
5411,0.85871476
5412,0.723692
5413,0.81046563
5414,0.9271973
5415,0.79545057
5416,0.801504
5417,0.6697007
5418,0.6048656
5419,0.9236249
5420,0.70552677
5421,0.86011887
5422,0.6566804
5423,0.7106106
5424,0.86096627
5425,0.644478
5426,0.69242394
5427,0.65617144
5428,0.69070446
5429,0.66921425
5430,0.79632384
5431,0.786733
5432,0.7676648
5433,0.7263978
5434,0.62394255
5435,0.69659054
5436,0.7438355
5437,0.7482125
5438,0.62282044
5439,0.66306466
5440,0.7870492
5441,0.75919294
5442,0.77252
5443,0.7190878
5444,0.7208799
5445,0.7490533
5446,0.85659826
5447,0.940162
5448,0.74235743
5449,0.92653114
5450,0.85760355
5451,0.6559089
5452,0.75587887
5453,0.78183454
5454,0.6547723
5455,0.8710126
5456,0.9064577
5457,0.86931086
5458,0.6254297
5459,0.90401393
5460,0.93593216
5461,0.79376125
5462,0.6193796
5463,0.7138779
5464,0.73769367
5465,0.6682678
5466,0.93972194
5467,0.9425645
5468,0.77617645
5469,0.7464727
5470,0.68713164
5471,0.63870627
5472,0.69649506
5473,0.7248616
5474,0.8359393
5475,0.6898063
5476,0.61125094
5477,0.8012813
5478,0.86143047
5479,0.89223576
5480,0.7594439
5481,0.77211434
5482,0.62255096
5483,0.6584833
5484,0.6524442
5485,0.8517627
5486,0.9494377
5487,0.7292597
5488,0.8708128
5489,0.9417859
5490,0.9274255
5491,0.6539158
5492,0.7897041
5493,0.745581
5494,0.9184895
5495,0.8417049
5496,0.92911863
5497,0.6322496
5498,0.7098961
5499,0.66740686
5500,0.7593223
5501,0.9103125
5502,0.6067035
5503,0.9342935
5504,0.8111289
5505,0.8941178
5506,0.8877203
5507,0.679498
5508,0.761612
5509,0.8192516
5510,0.67264867
5511,0.6050912
5512,0.6433142
5513,0.85069215
5514,0.86960596
5515,0.740056
5516,0.8960616
5517,0.6734294
5518,0.6956867
5519,0.6164362
5520,0.9140998
5521,0.9170289
5522,0.8506118
5523,0.8202933
5524,0.8538937
5525,0.7270849
5526,0.7520491
5527,0.74845535
5528,0.6434093
5529,0.72834045
5530,0.8011397
5531,0.8245279
5532,0.77926964
5533,0.9163317
5534,0.7084681
5535,0.7600499
5536,0.9341907
5537,0.8246308
5538,0.6288277
5539,0.7833909
5540,0.66325426
5541,0.71011746
5542,0.90789664
5543,0.7097866
5544,0.824207
5545,0.8678304
5546,0.9129377
5547,0.68894446
5548,0.8572018
5549,0.8661711
5550,0.94104743
5551,0.6070982
5552,0.80788755
5553,0.8416679
5554,0.8351478
5555,0.71675205
5556,0.835087
5557,0.73012275
5558,0.8218662
5559,0.69487274
5560,0.93077475
5561,0.63172376
5562,0.8321893
5563,0.80777997
5564,0.62574244
5565,0.8500058
5566,0.7812877
5567,0.6560378
5568,0.90049905
5569,0.703087
5570,0.7262841
5571,0.63607234
5572,0.8555065
5573,0.75124913
5574,0.9149148
5575,0.9033921
5576,0.798846
5577,0.70845014
5578,0.6329491
5579,0.81036264
5580,0.94920236
5581,0.7956134
5582,0.94364786
5583,0.85192966
5584,0.88265526
5585,0.80504525
5586,0.61511225
5587,0.88046324
5588,0.65708905
5589,0.93719536
5590,0.756049
5591,0.7464096
5592,0.61634463
5593,0.71842766
5594,0.6873857
5595,0.6464742
5596,0.87872833
5597,0.848365
5598,0.70058805
5599,0.718136
5600,0.7719573
5601,0.7337883
5602,0.6990726
5603,0.8973329
5604,0.70918024
5605,0.6841448
5606,0.64112186
5607,0.91158396
5608,0.6008659
5609,0.87075305
5610,0.64463085
5611,0.85300034
5612,0.7251067
5613,0.8305051
5614,0.7229383
5615,0.7716114
5616,0.6609646
5617,0.71381813
5618,0.8703369
5619,0.6263916
5620,0.6345725
5621,0.87613225
5622,0.6946099
5623,0.9282071
5624,0.75230014
5625,0.8398176
5626,0.7974063
5627,0.92042875
5628,0.7213666
5629,0.7726443
5630,0.81663173
5631,0.6492582
5632,0.84028375
5633,0.65222675
5634,0.66436756
5635,0.8447521
5636,0.8182992
5637,0.92022896
5638,0.8993923
5639,0.6234031
5640,0.69481826
5641,0.7600969
5642,0.68052644
5643,0.7768106
5644,0.9234763
5645,0.84309715
5646,0.7448892
5647,0.68186146
5648,0.84767526
5649,0.9147215
5650,0.8260039
5651,0.9057943
5652,0.8959597
5653,0.85097283
5654,0.6410806
5655,0.7195993
5656,0.84729385
5657,0.79496616
5658,0.6607908
5659,0.6838056
5660,0.61755186
5661,0.8082955
5662,0.83480763
5663,0.7508374
5664,0.84968895
5665,0.72131366
5666,0.7584695
5667,0.7942991
5668,0.751441
5669,0.92646986
5670,0.7012499
5671,0.8024437
5672,0.68360364
5673,0.8449003
5674,0.7992694
5675,0.9130057
5676,0.8427628
5677,0.8285929
5678,0.8412006
5679,0.7420908
5680,0.80264354
5681,0.61415267
5682,0.7597795
5683,0.6000128
5684,0.92004573
5685,0.6986997
5686,0.81706077
5687,0.6174155
5688,0.9449768
5689,0.9465991
5690,0.7936654
5691,0.7872265
5692,0.91602874
5693,0.6666234
5694,0.6291343
5695,0.9094604
5696,0.9226396
5697,0.9241786
5698,0.6401014
5699,0.92163664
5700,0.7545326
5701,0.8939245
5702,0.8858365
5703,0.89727277
5704,0.74289227
5705,0.8375924
5706,0.72492075
5707,0.9288667
5708,0.7829878
5709,0.93507427
5710,0.6486338
5711,0.7725185
5712,0.6465146
5713,0.89731675
5714,0.7811072
5715,0.7189313
5716,0.6120121
5717,0.8540993
5718,0.83454907
5719,0.7084446
5720,0.644691
5721,0.6140789
5722,0.665223
5723,0.8126803
5724,0.8902606
5725,0.66081476
5726,0.68515795
5727,0.604196
5728,0.74657166
5729,0.6095801
5730,0.7226008
5731,0.81969506
5732,0.870964
5733,0.87743497
5734,0.7872603
5735,0.66988075
5736,0.7696574
5737,0.85063267
5738,0.8113451
5739,0.8434903
5740,0.7888858
5741,0.6138232
5742,0.8099741
5743,0.9171806
5744,0.6960231
5745,0.60424274
5746,0.7915108
5747,0.81729025
5748,0.8039057
5749,0.9423822
5750,0.6163243
5751,0.6777284
5752,0.85914266
5753,0.75159067
5754,0.7977022
5755,0.63436115
5756,0.8972707
5757,0.798689
5758,0.90971047
5759,0.654089
5760,0.9448033
5761,0.64695746
5762,0.6921284
5763,0.8037946
5764,0.71106064
5765,0.9433357
5766,0.6362787
5767,0.6661927
5768,0.65270615
5769,0.9122442
5770,0.7927552
5771,0.7176694
5772,0.9361456
5773,0.64062613
5774,0.7483093
5775,0.7307707
5776,0.9132842
5777,0.6019532
5778,0.6091913
5779,0.7955025
5780,0.6981015
5781,0.66485
5782,0.80440927
5783,0.6492973
5784,0.82986104
5785,0.8534601
5786,0.6166048
5787,0.8972761
5788,0.92915297
5789,0.8961794
5790,0.8995467
5791,0.93573165
5792,0.80375683
5793,0.64997035
5794,0.8645913
5795,0.60749155
5796,0.81051475
5797,0.73732084
5798,0.6422295
5799,0.78121966
5800,0.88027185
5801,0.64876515
5802,0.7018188
5803,0.8156351
5804,0.724238
5805,0.86109483
5806,0.661426
5807,0.6800232
5808,0.71134835
5809,0.75885487
5810,0.81180584
5811,0.7674879
5812,0.65982187
5813,0.813048
5814,0.7009684
5815,0.74536407
5816,0.8464691
5817,0.84113044
5818,0.67237186
5819,0.82186306
5820,0.88041675
5821,0.8930908
5822,0.72255665
5823,0.8189021
5824,0.75544864
5825,0.8636576
5826,0.60342455
5827,0.7712427
5828,0.735628
5829,0.73419845
5830,0.76418066
5831,0.829121
5832,0.8185013
5833,0.61223173
5834,0.7586897
5835,0.9496948
5836,0.6528277
5837,0.6568197
5838,0.91028875
5839,0.8064695
5840,0.78350943
5841,0.94483423
5842,0.72537434
5843,0.6592712
5844,0.92864764
5845,0.8056836
5846,0.8137382
5847,0.68951124
5848,0.70101184
5849,0.73755586
5850,0.93823224
5851,0.7027327
5852,0.8827169
5853,0.64512444
5854,0.88936985
5855,0.6438588
5856,0.8965299
5857,0.6600613
5858,0.8904666
5859,0.6687936
5860,0.8231582
5861,0.855997
5862,0.791683
5863,0.6958134
5864,0.65999264
5865,0.6231076
5866,0.8120308
5867,0.92214733
5868,0.62372047
5869,0.7405637
5870,0.713529
5871,0.69337887
5872,0.7097201
5873,0.79961705
5874,0.8633184
5875,0.7829159
5876,0.8118338
5877,0.89718753
5878,0.74387234
5879,0.8021591
5880,0.7463028
5881,0.8082042
5882,0.8558335
5883,0.8408447
5884,0.63347244
5885,0.89817005
5886,0.85575694
5887,0.6524987
5888,0.81732523
5889,0.879305
5890,0.89159906
5891,0.7715799
5892,0.7714109
5893,0.7974272
5894,0.66601074
5895,0.80579513
5896,0.9326043
5897,0.89272714
5898,0.6746507
5899,0.6106605
5900,0.9459524
5901,0.6614807
5902,0.63070357
5903,0.73246646
5904,0.9286145
5905,0.62698644
5906,0.8679807
5907,0.68738276
5908,0.9336772
5909,0.61694574
5910,0.9238664
5911,0.6789822
5912,0.6541031
5913,0.6709198
5914,0.72607344
5915,0.666961
5916,0.6879778
5917,0.70339984
5918,0.7997436
5919,0.7360569
5920,0.6181486
5921,0.89625156
5922,0.9408244
5923,0.60536164
5924,0.85989374
5925,0.67091566
5926,0.8764482
5927,0.6925408
5928,0.6952465
5929,0.9018904
5930,0.6318867
5931,0.9470898
5932,0.84759885
5933,0.6775809
5934,0.6863119
5935,0.88922787
5936,0.6802401
5937,0.84706783
5938,0.6690371
5939,0.86131537
5940,0.903076
5941,0.94238204
5942,0.70131654
5943,0.8883501
5944,0.7696206
5945,0.62884206
5946,0.81239647
5947,0.69919443
5948,0.7336699
5949,0.7430977
5950,0.9487061
5951,0.93839645
5952,0.8985957
5953,0.72658676
5954,0.8713677
5955,0.93529123
5956,0.7871844
5957,0.6247623
5958,0.9219238
5959,0.85245633
5960,0.87775385
5961,0.81893015
5962,0.7746019
5963,0.817271
5964,0.62118554
5965,0.8643616
5966,0.9280457
5967,0.62557214
5968,0.9324413
5969,0.81457025
5970,0.62252223
5971,0.9218129
5972,0.8938942
5973,0.639214
5974,0.7039367
5975,0.7694899
5976,0.73909235
5977,0.7451762
5978,0.715353
5979,0.9350456
5980,0.67510545
5981,0.6792936
5982,0.6782586
5983,0.7839506
5984,0.6965
5985,0.8803949
5986,0.6531413
5987,0.7584906
5988,0.89984554
5989,0.8842618
5990,0.62036663
5991,0.6400206
5992,0.6713258
5993,0.7331619
5994,0.9181952
5995,0.87081605
5996,0.67914283
5997,0.7350463
5998,0.9042528
5999,0.6754682
6000,0.74104637
6001,0.69087875
6002,0.8697744
6003,0.7874999
6004,0.7596155
6005,0.912196
6006,0.8946092
6007,0.71684766
6008,0.6182789
6009,0.72308457
6010,0.9067681
6011,0.72878027
6012,0.61405706
6013,0.8386987
6014,0.640881
6015,0.8450696
6016,0.7716988
6017,0.6516287
6018,0.8916975
6019,0.6058923
6020,0.7679177
6021,0.81929666
6022,0.76225996
6023,0.7798966
6024,0.70988715
6025,0.8978646
6026,0.7309519
6027,0.7991503
6028,0.7295903
6029,0.6947734
6030,0.916872
6031,0.6347457
6032,0.8802021
6033,0.6336994
6034,0.93946415
6035,0.7630391
6036,0.7122778
6037,0.87689036
6038,0.84331536
6039,0.9104315
6040,0.92165476
6041,0.91463554
6042,0.70144457
6043,0.84060276
6044,0.7456149
6045,0.8854289
6046,0.6338239
6047,0.75235265
6048,0.842011
6049,0.8538733
6050,0.8668175
6051,0.90795505
6052,0.68496466
6053,0.78544146
6054,0.80593747
6055,0.63381344
6056,0.8086419
6057,0.71975535
6058,0.7968901
6059,0.85939294
6060,0.7665195
6061,0.918287
6062,0.75173944
6063,0.9243679
6064,0.7191996
6065,0.81217265
6066,0.6478258
6067,0.63716626
6068,0.6490636
6069,0.8856648
6070,0.70942867
6071,0.86745656
6072,0.9471037
6073,0.68651766
6074,0.86908203
6075,0.8457235
6076,0.93119955
6077,0.8101433
6078,0.89876825
6079,0.7416256
6080,0.8734997
6081,0.82011414
6082,0.8036867
6083,0.71984863
6084,0.87120336
6085,0.8019541
6086,0.69563866
6087,0.7891882
6088,0.698469
6089,0.7267761
6090,0.80363375
6091,0.7037124
6092,0.654088
6093,0.82376164
6094,0.76298445
6095,0.9123928
6096,0.6083532
6097,0.63994515
6098,0.6349601
6099,0.7010302
6100,0.7420724
6101,0.93079984
6102,0.6863956
6103,0.66977644
6104,0.74027884
6105,0.808222
6106,0.61837465
6107,0.8120598
6108,0.78726375
6109,0.68691134
6110,0.6257812
6111,0.63408446
6112,0.72110283
6113,0.9470125
6114,0.81851053
6115,0.6166435
6116,0.8376494
6117,0.8780038
6118,0.9079826
6119,0.7993339
6120,0.6927888
6121,0.8009914
6122,0.642052
6123,0.6016776
6124,0.84689295
6125,0.77253026
6126,0.78645015
6127,0.8329961
6128,0.61578465
6129,0.70257884
6130,0.6429435
6131,0.6911085
6132,0.7141953
6133,0.92424864
6134,0.7597482
6135,0.8427103
6136,0.7354661
6137,0.6003521
6138,0.702786
6139,0.94559276
6140,0.75380474
6141,0.91959536
6142,0.6070229
6143,0.8694616
6144,0.7218239
6145,0.78241026
6146,0.86440325
6147,0.7498064
6148,0.63021827
6149,0.73845065
6150,0.6943775
6151,0.79319686
6152,0.6460511
6153,0.7807368
6154,0.8423421
6155,0.6428307
6156,0.62726176
6157,0.9224505
6158,0.82896394
6159,0.75532967
6160,0.9330261
6161,0.90635014
6162,0.882075
6163,0.6385253
6164,0.72557193
6165,0.6421612
6166,0.8887014
6167,0.8124936
6168,0.6017976
6169,0.63024783
6170,0.796125
6171,0.60069275
6172,0.8076299
6173,0.6809249
6174,0.7595366
6175,0.94545865
6176,0.7347549
6177,0.69529045
6178,0.91203487
6179,0.65861195
6180,0.6927131
6181,0.7728725
6182,0.6033885
6183,0.6457955
6184,0.86546296
6185,0.7999368
6186,0.83132756
6187,0.70325685
6188,0.7302093
6189,0.6017435
6190,0.90021217
6191,0.9228401
6192,0.81663233
6193,0.6161646
6194,0.6172638
6195,0.6232703
6196,0.8077807
6197,0.71032965
6198,0.63712305
6199,0.6076409
6200,0.8513552
6201,0.80537313
6202,0.66698253
6203,0.64239305
6204,0.86148566
6205,0.66818213
6206,0.7830393
6207,0.8373996
6208,0.71510303
6209,0.8866366
6210,0.73614264
6211,0.73727626
6212,0.84788567
6213,0.9486494
6214,0.74575746
6215,0.85813606
6216,0.8384128
6217,0.9495779
6218,0.9153627
6219,0.65664285
6220,0.62852013
6221,0.8508364
6222,0.88066345
6223,0.94977057
6224,0.6672348
6225,0.8846539
6226,0.6767603
6227,0.6109023
6228,0.8446718
6229,0.83605564
6230,0.93894506
6231,0.68753135
6232,0.8556148
6233,0.62075746
6234,0.68650377
6235,0.92780244
6236,0.8033265
6237,0.77101225
6238,0.7909233
6239,0.72763616
6240,0.6852713
6241,0.94872266
6242,0.7109771
6243,0.6036086
6244,0.7388206
6245,0.79810435
6246,0.8737778
6247,0.6203901
6248,0.81962353
6249,0.8137905
6250,0.66845953
6251,0.6057729
6252,0.89756876
6253,0.72771686
6254,0.7998677
6255,0.83692867
6256,0.68875515
6257,0.6642702
6258,0.6789572
6259,0.69771147
6260,0.81621367
6261,0.6957143
6262,0.6119797
6263,0.7080254
6264,0.8173775
6265,0.7064541
6266,0.8665986
6267,0.8014557
6268,0.72794276
6269,0.6283971
6270,0.73702806
6271,0.85493606
6272,0.61518514
6273,0.7846336
6274,0.9309055
6275,0.92245895
6276,0.713738
6277,0.8921906
6278,0.7197413
6279,0.80896944
6280,0.8542726
6281,0.8435354
6282,0.8759589
6283,0.93620425
6284,0.7664089
6285,0.81343216
6286,0.77278256
6287,0.8104321
6288,0.7180108
6289,0.8092606
6290,0.63849473
6291,0.7093708
6292,0.6828788
6293,0.75964665
6294,0.8610466
6295,0.87111145
6296,0.70020515
6297,0.8355058
6298,0.7095192
6299,0.90516096
6300,0.60530305
6301,0.7584198
6302,0.71416295
6303,0.6805404
6304,0.9311545
6305,0.87655723
6306,0.78595513
6307,0.7882803
6308,0.76199114
6309,0.8672542
6310,0.8910631
6311,0.77042407
6312,0.81370115
6313,0.7429878
6314,0.6181924
6315,0.90283805
6316,0.9492063
6317,0.77857363
6318,0.9244746
6319,0.6969218
6320,0.86812276
6321,0.61716133
6322,0.6242718
6323,0.6620245
6324,0.7716529
6325,0.65841436
6326,0.8000271
6327,0.7896613
6328,0.6265771
6329,0.9232727
6330,0.84585106
6331,0.7551009
6332,0.87373686
6333,0.73258376
6334,0.8870694
6335,0.6818149
6336,0.8900878
6337,0.94527346
6338,0.72793514
6339,0.6692723
6340,0.7470509
6341,0.7470156
6342,0.6405786
6343,0.7043609
6344,0.9208208
6345,0.70050555
6346,0.8805326
6347,0.9495405
6348,0.91166383
6349,0.85021424
6350,0.87721854
6351,0.91087145
6352,0.6915919
6353,0.70876825
6354,0.94044995
6355,0.60656655
6356,0.9285263
6357,0.60422593
6358,0.6746004
6359,0.7614418
6360,0.9173298
6361,0.8851267
6362,0.8693782
6363,0.77046686
6364,0.80916435
6365,0.650286
6366,0.62553406
